id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
sEoaWzFV,2024-10-28,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,13388,qris
8Da7ca6x,2024-07-15,4,Mainan Anjing Kong,Mainan Anjing,20000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,35000,Cash
uz8By5HD,2024-01-22,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,145268,Debit Card
98ReZWVW,2024-08-03,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,16435,qris
V1a7euUE,2024-10-02,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,13388,Cash
muvwf1dK,2024-09-14,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,207435,Debit Card
ZqZS4btN,2024-01-07,2,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,81000,Cash
1Ng5iXTU,2024-11-23,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,53888,qris
qpSEsfmj,2024-04-11,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,45935,Debit Card
vA6ttnEg,2024-04-02,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,183268,Debit Card
av3tpRHG,2024-01-25,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,83286,Cash
thb7Aoez,2024-04-30,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,73459,qris
Jeb8i2rz,2024-04-12,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,89435,Cash
G2R8b2iU,2024-02-10,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,107268,Debit Card
MgrwxbLp,2024-03-23,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,qris
j1bp6w1q,2024-11-13,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,60268,qris
xxaD43t6,2024-11-21,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,38370,qris
EBdBNJeB,2024-07-10,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,76435,qris
WYIfzEV7,2024-10-19,3,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,180000,Cash
FNbpQOr2,2024-12-03,3,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,60435,qris
919NaFwQ,2024-11-23,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,24435,Debit Card
g9JbKfwP,2024-01-20,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,218286,Cash
6mikv2BH,2024-11-17,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,134453,Debit Card
FSSHWC1k,2024-11-12,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,25388,Cash
3GlK5QP1,2024-03-17,4,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,95000,Debit Card
vjRxn1sJ,2024-04-12,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,104024,Cash
JIaeTUEG,2024-05-08,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,60000,Debit Card
JiEhHYPU,2024-11-29,3,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,35435,Cash
58YKhcen,2024-06-01,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,73477,Cash
esZNOdds,2024-12-28,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,149459,Debit Card
BChxwj83,2024-07-13,5,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,223833,Cash
OKYFWTZb,2024-11-02,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,100833,Cash
cOCqDP5P,2024-08-10,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,128101,Cash
R96eyQrw,2024-01-17,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,100268,qris
Jjrx467A,2024-05-13,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,16459,Debit Card
8oMUy8fX,2024-10-15,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,112435,Debit Card
ZMbqbJCM,2024-11-20,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,64435,Cash
bdqkejLq,2024-01-29,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,124435,Debit Card
xFAxD8CF,2024-11-14,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,60333,Cash
uqqiSadc,2024-01-31,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,89435,Debit Card
9sTnzACa,2024-12-29,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,15435,qris
3fPFKNw7,2024-04-02,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,100833,Cash
DFM0kGTB,2024-06-02,4,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,61477,qris
CIv5gsUM,2024-04-03,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,50024,qris
RQIOQayb,2024-03-11,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,19435,Cash
KpRsTMig,2024-11-13,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,119435,qris
vEvfuoww,2024-12-04,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,74435,Cash
RDfmIfQR,2024-04-17,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,27000,Cash
vuc8AUA8,2024-07-05,3,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,116888,Cash
nK1aYdlC,2024-10-05,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,56500,Cash
S1B2UlXH,2024-07-22,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,163833,qris
cQM0a6Jl,2024-05-21,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,64703,qris
PHXmYpvj,2024-10-13,3,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,39500,Cash
hGuPW4LE,2024-05-09,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,124459,qris
GjrlQWRx,2024-06-19,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,89721,Cash
hNp0H3Os,2024-11-22,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,45870,Cash
E6LcqlK4,2024-07-20,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,91333,Debit Card
Eyd0m8VX,2024-01-22,3,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,70833,Debit Card
rxyIo1JQ,2024-09-16,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,149435,Cash
gxl37aQZ,2024-05-13,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,111833,Cash
LDjy5tqX,2024-09-19,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,60268,Debit Card
dXcavtTX,2024-03-08,4,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,59500,qris
0SC1DHin,2024-02-21,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,25394,qris
85JUcjxx,2024-02-19,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,39435,Debit Card
5V7BHJDJ,2024-03-26,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,24024,Cash
tZ1cY3r9,2024-10-23,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,48500,Cash
0IsUuWLX,2024-12-01,4,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Anjing Kong,Mainan Anjing,20000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,115000,Cash
7bt1dF5P,2024-03-05,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,79703,Cash
ZOGCPao2,2024-09-05,1,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,39435,Cash
vjhW1tax,2024-03-04,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,55959,Cash
RqhLk6ZR,2024-05-29,5,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,50000,qris
qRf4Ms8d,2024-04-18,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,70833,qris
TdditXxb,2024-02-28,5,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,84500,Cash
8EJBo0eu,2024-09-19,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,31935,qris
oGTsdSKU,2024-10-07,5,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,62000,Debit Card
2BAHG7po,2024-07-04,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,,,,20888,Debit Card
wwpnn3Ah,2024-08-09,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,62000,qris
cBrHPtD6,2024-10-24,4,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,43000,Debit Card
wVmRptxU,2024-06-06,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,133000,Cash
RuiacbgY,2024-10-04,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,32912,Cash
MV3G2Wy3,2024-01-26,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,105333,Debit Card
chHNEcrJ,2024-04-23,3,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Mainan Anjing Kong,Mainan Anjing,20000.0,98833,Cash
3D7KYnJE,2024-05-31,1,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,60268,Cash
XrEF4bx8,2024-12-07,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch Dus,Makanan Kucing,108000,Mainan Anjing Kong,Mainan Anjing,20000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,167500,Cash
B7WJgWOW,2024-02-10,4,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,169000,Debit Card
3nk17Z9X,2024-03-10,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,48524,qris
jYMVPp7M,2024-06-12,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29435,qris
bDTOfhc2,2024-11-20,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,32912,Cash
4YfCH6Wo,2024-07-26,2,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,36453,qris
ktTvE3uM,2024-06-06,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,40953,Cash
BjxRaaWj,2024-11-09,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,97024,Cash
EtyHl4Pi,2024-09-10,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,78435,Cash
47ukXVtF,2024-02-24,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,76792,Debit Card
UnwFA2wI,2024-05-26,1,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Makanan Anjing Purina,Makanan Anjing,50000.0,132857,Debit Card
o9IWSvEK,2024-02-19,2,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,36435,Debit Card
zhUdlDoh,2024-07-26,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Hiasan Aquarium,Aksesoris Ikan,15000.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,110286,Debit Card
AW3fQyzf,2024-11-03,5,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,71435,Debit Card
Q4QeePnz,2024-09-21,3,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,59435,Debit Card
KNl5kzt5,2024-09-13,2,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,193268,qris
4JrhvCXP,2024-06-14,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Mainan Anjing Kong,Mainan Anjing,20000.0,143690,Cash
V5eC1zM5,2024-09-22,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,87292,Debit Card
eAUkNBgp,2024-05-10,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,95268,qris
2TLaai8h,2024-07-17,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,27000,Cash
U8hyFMTV,2024-02-26,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,40435,Cash
V0uCOY6Z,2024-05-17,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60268,Debit Card
WFLIYLgI,2024-06-23,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,120000,Cash
6FMXk6f4,2024-11-11,1,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,31435,Cash
BMMv9WaL,2024-10-16,3,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,16459,qris
WGMyL0De,2024-09-24,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,29435,Debit Card
8mWsYvsW,2024-03-16,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,115833,Debit Card
JkzV6bps,2024-11-25,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,33935,qris
ceE8SdEX,2024-05-15,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch Dus,Makanan Kucing,108000.0,172703,Cash
JLK4P0ZR,2024-05-04,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,55888,Debit Card
Mz0hHcKp,2024-05-03,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,49500,Cash
85lG347L,2024-04-14,5,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,84768,Debit Card
Kk6r3iln,2024-04-28,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,100833,Debit Card
5ISphb2d,2024-02-21,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,16524,Cash
G524SKPq,2024-08-30,5,Makanan Kucing Whiskas,Makanan Kucing,45000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,84435,Debit Card
7ktpRimE,2024-02-18,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,16459,Debit Card
