ID Transaksi,Tanggal Transaksi,Nama Barang,Kategori,Jumlah Terjual,Harga Satuan,Total Harga,Metode Pembayaran
TX-20241028-006,2024-10-28,"Life Cat Pouch - Kitten Tuna, EzyDog Chest Plate Harness for Dogs","Makanan, Aksesoris","9, 10","12000, 13000","108000, 130000",Transfer
TX-20240417-007,2024-04-17,Life Cat Can - Kitten Tuna,Makanan,7,25000,175000,Transfer
TX-20240422-005,2024-04-22,Trixie Cat Tunnel,Mainan,6,30000,180000,Tunai
TX-20240224-003,2024-02-24,"Life Cat Tofu - Macha, Life Cat Can - Chicken, Life Cat Can - Tuna","Makanan, Makanan, Makanan","2, 4, 2","20000, 30000, 20000","40000, 120000, 40000",Tunai
TX-20240306-001,2024-03-06,"EzyDog Chest Plate Harness for Dogs, Rogz Utility Dog Leash - Medium, Life Cat Can - Kitten Salmon","Aksesoris, Aksesoris, Makanan","8, 6, 5","20000, 25000, 30000","160000, 150000, 150000",QRIS
TX-20241013-005,2024-10-13,"Beaphar Ear Cleaner for Dogs & Cats, Trixie Cat Laser Pointer","Obat Hewan, Mainan","5, 4","20000, 30000","100000, 120000",Transfer
TX-20241004-003,2024-10-04,Life Cat Pouch - Chicken Tuna Adult,Makanan,1,30000,30000,Tunai
TX-20241011-007,2024-10-11,Life Cat Pouch - Chicken Adult,Makanan,7,12000,84000,Transfer
TX-20240428-003,2024-04-28,"Drontal Cat Dewormer, Life Cat Pouch - Kitten Tuna, EzyDog Chest Plate Harness for Dogs","Obat Hewan, Makanan, Aksesoris","5, 10, 6","25000, 13000, 20000","125000, 130000, 120000",Transfer
TX-20241016-003,2024-10-16,Life Cat Pouch - Chicken Tuna Adult,Makanan,2,25000,50000,Tunai
TX-20241119-005,2024-11-19,"Trixie Cat Laser Pointer, Rogz Utility Dog Leash - Medium","Mainan, Aksesoris","9, 8","13000, 4500","117000, 36000",QRIS
TX-20241006-002,2024-10-06,"Trixie Cat Laser Pointer, Frontline Plus Flea & Tick Treatment","Mainan, Obat Hewan","4, 9","4500, 20000","18000, 180000",Transfer
TX-20240110-006,2024-01-10,"Frontline Plus Flea & Tick Treatment, Drontal Cat Dewormer, Life Cat Pouch - Chicken Adult","Obat Hewan, Obat Hewan, Makanan","1, 4, 9","25000, 20000, 20000","25000, 80000, 180000",QRIS
TX-20241030-003,2024-10-30,Rogz Utility Dog Leash - Medium,Aksesoris,2,30000,60000,Tunai
TX-20240220-002,2024-02-20,"Life Cat Can - Kitten Tuna, Frontline Plus Flea & Tick Treatment","Makanan, Obat Hewan","6, 6","25000, 25000","150000, 150000",Transfer
TX-20240701-001,2024-07-01,"Life Cat Pouch - Kitten Tuna, Life Cat Can - Chicken","Makanan, Makanan","5, 10","20000, 12000","100000, 120000",QRIS
TX-20240805-003,2024-08-05,Life Cat Pouch - Salmon Adult,Makanan,1,30000,30000,QRIS
TX-20241015-006,2024-10-15,"Seresto Flea and Tick Collar for Dogs, EzyDog Chest Plate Harness for Dogs","Obat Hewan, Aksesoris","2, 1","4500, 25000","9000, 25000",Transfer
TX-20240412-003,2024-04-12,Trixie Cat Scratching Post,Mainan,4,4500,18000,Transfer
TX-20240711-004,2024-07-11,"Life Cat Pouch Dus, Kong Classic Dog Chew Toy","Makanan, Mainan","3, 6","12000, 4500","36000, 27000",Transfer
TX-20240202-004,2024-02-02,"Life Cat Pouch - Kitten Chicken, Life Cat Can - Tuna, Nutri-Vet Multivitamin Chewable","Makanan, Makanan, Obat Hewan","10, 5, 6","30000, 30000, 12000","300000, 150000, 72000",Tunai
TX-20240212-002,2024-02-12,"EzyDog Chest Plate Harness for Dogs, Life Cat Pouch - Kitten Chicken","Aksesoris, Makanan","1, 6","20000, 25000","20000, 150000",QRIS
TX-20241022-003,2024-10-22,"Nutri-Vet Multivitamin Chewable, Life Cat Pouch - Kitten Tuna, Life Cat Can - Kitten Tuna","Obat Hewan, Makanan, Makanan","8, 5, 10","4500, 30000, 13000","36000, 150000, 130000",Transfer
TX-20240108-004,2024-01-08,Life Cat Pouch - Kitten Salmon,Makanan,4,13000,52000,Transfer
TX-20241017-007,2024-10-17,Kong Puppy Teething Stick,Mainan,5,12000,60000,Transfer
TX-20240306-002,2024-03-06,"Trixie Cat Tunnel, Life Cat Can - Kitten Salmon","Mainan, Makanan","10, 2","25000, 12000","250000, 24000",QRIS
TX-20241014-003,2024-10-14,Seresto Flea and Tick Collar for Dogs,Obat Hewan,7,25000,175000,Transfer
TX-20241024-003,2024-10-24,"Rogz Utility Dog Leash - Medium, Kong Puppy Teething Stick","Aksesoris, Mainan","9, 8","25000, 4500","225000, 36000",Tunai
TX-20240623-002,2024-06-23,Life Cat Pouch - Kitten Salmon,Makanan,10,25000,250000,QRIS
TX-20240312-002,2024-03-12,Life Cat Pouch - Kitten Salmon,Makanan,2,4500,9000,Tunai
TX-20241015-007,2024-10-15,"Life Cat Tofu - Macha, Rogz Utility Dog Leash - Medium","Makanan, Aksesoris","9, 5","13000, 30000","117000, 150000",Tunai
TX-20241208-005,2024-12-08,Life Cat Pouch - Chicken Tuna Adult,Makanan,3,30000,90000,Tunai
TX-20241017-008,2024-10-17,Life Cat Tofu - Mango,Makanan,2,4500,9000,Tunai
TX-20240905-002,2024-09-05,"Life Cat Can - Chicken, Nutri-Vet Multivitamin Chewable, Beaphar Ear Cleaner for Dogs & Cats","Makanan, Obat Hewan, Obat Hewan","7, 5, 7","13000, 12000, 25000","91000, 60000, 175000",Tunai
TX-20240419-002,2024-04-19,"Trixie Cat Scratching Post, Trixie Cat Laser Pointer","Mainan, Mainan","2, 6","12000, 13000","24000, 78000",QRIS
TX-20240321-002,2024-03-21,Life Cat Pouch - Kitten Salmon,Makanan,5,25000,125000,Transfer
TX-20240119-003,2024-01-19,"Life Cat Can - Chicken, Rogz Utility Dog Leash - Medium, Trixie Cat Laser Pointer","Makanan, Aksesoris, Mainan","2, 1, 1","20000, 20000, 12000","40000, 20000, 12000",Transfer
TX-20240427-004,2024-04-27,Life Cat Pouch - Salmon Adult,Makanan,5,4500,22500,QRIS
TX-20241207-001,2024-12-07,Trixie Cat Scratching Post,Mainan,2,25000,50000,Transfer
TX-20241110-003,2024-11-10,"Life Cat Pouch - Chicken Adult, EzyDog Chest Plate Harness for Dogs","Makanan, Aksesoris","7, 9","25000, 25000","175000, 225000",Tunai
TX-20240426-005,2024-04-26,Life Cat Pouch - Chicken Adult,Makanan,6,4500,27000,Transfer
TX-20240922-003,2024-09-22,"Trixie Cat Laser Pointer, Life Cat Can - Kitten Salmon","Mainan, Makanan","3, 8","25000, 25000","75000, 200000",Tunai
TX-20241015-008,2024-10-15,"Seresto Flea and Tick Collar for Dogs, Trixie Cat Scratching Post","Obat Hewan, Mainan","5, 2","20000, 12000","100000, 24000",QRIS
TX-20240430-004,2024-04-30,Life Cat Pouch - Chicken Tuna Adult,Makanan,6,12000,72000,Transfer
TX-20240715-006,2024-07-15,"Life Cat Tofu - Mango, Beaphar Ear Cleaner for Dogs & Cats","Makanan, Obat Hewan","5, 6","12000, 13000","60000, 78000",QRIS
TX-20240411-002,2024-04-11,Life Cat Can - Chicken,Makanan,3,4500,13500,Tunai
TX-20240104-003,2024-01-04,"Trixie Cat Tunnel, Life Cat Pouch - Chicken Adult","Mainan, Makanan","7, 7","25000, 12000","175000, 84000",Transfer
TX-20240505-003,2024-05-05,Trixie Cat Tunnel,Mainan,8,13000,104000,Tunai
TX-20241207-002,2024-12-07,Life Cat Tofu - Macha,Makanan,10,12000,120000,Transfer
TX-20240506-003,2024-05-06,"Kong Puppy Teething Stick, Frontline Plus Flea & Tick Treatment, Life Cat Pouch Dus","Mainan, Obat Hewan, Makanan","10, 3, 8","13000, 20000, 4500","130000, 60000, 36000",QRIS
TX-20240204-002,2024-02-04,Life Cat Pouch - Chicken Adult,Makanan,8,25000,200000,QRIS
TX-20240811-002,2024-08-11,"Frontline Plus Flea & Tick Treatment, Rogz Utility Dog Leash - Medium","Obat Hewan, Aksesoris","1, 6","12000, 12000","12000, 72000",Transfer
TX-20241110-004,2024-11-10,"Life Cat Pouch - Kitten Tuna, Life Cat Pouch - Chicken Adult","Makanan, Makanan","8, 5","12000, 12000","96000, 60000",Tunai
TX-20241207-003,2024-12-07,"Life Cat Tofu - Macha, Drontal Cat Dewormer","Makanan, Obat Hewan","7, 7","30000, 4500","210000, 31500",Tunai
TX-20240715-007,2024-07-15,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult, Kong Classic Dog Chew Toy","Makanan, Makanan, Mainan","8, 4, 4","12000, 13000, 20000","96000, 52000, 80000",Transfer
TX-20240726-008,2024-07-26,"Drontal Cat Dewormer, Life Cat Can - Tuna, Life Cat Pouch - Chicken Tuna Adult","Obat Hewan, Makanan, Makanan","1, 5, 2","13000, 20000, 30000","13000, 100000, 60000",QRIS
TX-20240726-009,2024-07-26,"Life Cat Tofu - Macha, Life Cat Pouch - Chicken Tuna Adult","Makanan, Makanan","1, 3","4500, 4500","4500, 13500",Transfer
TX-20240328-002,2024-03-28,"Drontal Cat Dewormer, Life Cat Can - Tuna","Obat Hewan, Makanan","2, 6","13000, 20000","26000, 120000",Tunai
TX-20240509-006,2024-05-09,"Life Cat Can - Chicken, Life Cat Tofu - Macha, Life Cat Can - Kitten Salmon","Makanan, Makanan, Makanan","2, 6, 7","13000, 4500, 30000","26000, 27000, 210000",QRIS
TX-20240605-003,2024-06-05,Life Cat Pouch Dus,Makanan,5,13000,65000,Transfer
TX-20240908-002,2024-09-08,"Kong Puppy Teething Stick, Trixie Cat Laser Pointer, Life Cat Can - Kitten Salmon","Mainan, Mainan, Makanan","6, 4, 5","12000, 4500, 20000","72000, 18000, 100000",QRIS
TX-20240108-005,2024-01-08,"Life Cat Pouch - Kitten Chicken, Life Cat Can - Tuna","Makanan, Makanan","10, 9","30000, 4500","300000, 40500",Transfer
TX-20240615-004,2024-06-15,Life Cat Tofu - Mango,Makanan,5,13000,65000,Transfer
TX-20240320-004,2024-03-20,"Life Cat Can - Tuna, Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult","Makanan, Makanan, Makanan","7, 8, 4","4500, 4500, 12000","31500, 36000, 48000",QRIS
TX-20240229-003,2024-02-29,Life Cat Pouch - Kitten Salmon,Makanan,8,4500,36000,Tunai
TX-20240922-004,2024-09-22,"Frontline Plus Flea & Tick Treatment, Drontal Cat Dewormer, Life Cat Can - Kitten Salmon","Obat Hewan, Obat Hewan, Makanan","6, 1, 4","25000, 12000, 20000","150000, 12000, 80000",Transfer
TX-20240626-001,2024-06-26,"Life Cat Pouch - Kitten Salmon, Trixie Cat Tunnel, Kong Classic Dog Chew Toy","Makanan, Mainan, Mainan","3, 3, 4","20000, 25000, 20000","60000, 75000, 80000",Transfer
TX-20240617-003,2024-06-17,Life Cat Pouch - Kitten Salmon,Makanan,3,25000,75000,QRIS
TX-20240909-003,2024-09-09,"Kong Puppy Teething Stick, Life Cat Pouch - Kitten Salmon, Life Cat Pouch - Kitten Tuna","Mainan, Makanan, Makanan","6, 6, 1","12000, 20000, 30000","72000, 120000, 30000",Transfer
TX-20240311-003,2024-03-11,"Beaphar Ear Cleaner for Dogs & Cats, Life Cat Pouch - Kitten Chicken, Life Cat Pouch - Chicken Adult","Obat Hewan, Makanan, Makanan","9, 9, 5","25000, 20000, 30000","225000, 180000, 150000",QRIS
TX-20240503-002,2024-05-03,"Seresto Flea and Tick Collar for Dogs, Life Cat Can - Kitten Tuna, Life Cat Pouch - Kitten Tuna","Obat Hewan, Makanan, Makanan","5, 8, 8","25000, 12000, 13000","125000, 96000, 104000",Tunai
TX-20240806-004,2024-08-06,"Life Cat Can - Chicken, Life Cat Pouch - Chicken Tuna Adult","Makanan, Makanan","5, 3","20000, 20000","100000, 60000",Tunai
TX-20240110-007,2024-01-10,Life Cat Pouch - Kitten Chicken,Makanan,4,13000,52000,Transfer
TX-20240129-005,2024-01-29,Life Cat Pouch - Chicken Tuna Adult,Makanan,8,30000,240000,QRIS
TX-20240115-002,2024-01-15,Life Cat Can - Kitten Tuna,Makanan,6,30000,180000,Tunai
TX-20240519-003,2024-05-19,Life Cat Tofu - Macha,Makanan,6,25000,150000,Transfer
TX-20240210-001,2024-02-10,"Nutri-Vet Multivitamin Chewable, Seresto Flea and Tick Collar for Dogs, Kong Classic Dog Chew Toy","Obat Hewan, Obat Hewan, Mainan","3, 3, 7","13000, 20000, 13000","39000, 60000, 91000",Transfer
TX-20240420-004,2024-04-20,"Trixie Cat Laser Pointer, Life Cat Pouch - Chicken Tuna Adult","Mainan, Makanan","5, 10","4500, 20000","22500, 200000",Tunai
TX-20240625-003,2024-06-25,"Life Cat Can - Tuna, Life Cat Pouch - Salmon Adult, Life Cat Can - Chicken","Makanan, Makanan, Makanan","9, 2, 2","13000, 30000, 30000","117000, 60000, 60000",Tunai
TX-20240308-003,2024-03-08,"Trixie Cat Tunnel, Life Cat Pouch - Salmon Adult","Mainan, Makanan","8, 9","12000, 12000","96000, 108000",Transfer
TX-20240203-002,2024-02-03,Life Cat Pouch - Kitten Tuna,Makanan,7,25000,175000,Transfer
TX-20240802-003,2024-08-02,Life Cat Pouch - Chicken Tuna Adult,Makanan,8,4500,36000,QRIS
TX-20240603-003,2024-06-03,"EzyDog Chest Plate Harness for Dogs, Trixie Cat Laser Pointer, Trixie Cat Scratching Post","Aksesoris, Mainan, Mainan","3, 1, 10","20000, 30000, 30000","60000, 30000, 300000",Transfer
TX-20240326-002,2024-03-26,Life Cat Can - Chicken,Makanan,7,25000,175000,Tunai
TX-20240314-004,2024-03-14,"Life Cat Can - Kitten Tuna, Drontal Cat Dewormer","Makanan, Obat Hewan","7, 10","25000, 13000","175000, 130000",QRIS
TX-20241003-002,2024-10-03,Life Cat Pouch - Kitten Chicken,Makanan,3,30000,90000,QRIS
TX-20240425-004,2024-04-25,Life Cat Pouch - Chicken Adult,Makanan,10,25000,250000,Tunai
TX-20241103-004,2024-11-03,Seresto Flea and Tick Collar for Dogs,Obat Hewan,5,13000,65000,Transfer
TX-20241024-004,2024-10-24,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult, Nutri-Vet Multivitamin Chewable","Makanan, Makanan, Obat Hewan","7, 6, 7","4500, 25000, 4500","31500, 150000, 31500",Tunai
TX-20240417-008,2024-04-17,"Drontal Cat Dewormer, Life Cat Can - Kitten Tuna","Obat Hewan, Makanan","4, 9","20000, 4500","80000, 40500",Tunai
TX-20240220-003,2024-02-20,"EzyDog Chest Plate Harness for Dogs, Life Cat Can - Kitten Tuna","Aksesoris, Makanan","7, 4","4500, 4500","31500, 18000",Transfer
TX-20240630-002,2024-06-30,"Life Cat Can - Chicken, Life Cat Pouch - Kitten Chicken, Life Cat Pouch - Chicken Adult","Makanan, Makanan, Makanan","5, 8, 2","25000, 20000, 4500","125000, 160000, 9000",Transfer
TX-20240314-005,2024-03-14,"Nutri-Vet Multivitamin Chewable, Kong Classic Dog Chew Toy","Obat Hewan, Mainan","3, 1","25000, 20000","75000, 20000",Transfer
TX-20240611-004,2024-06-11,"EzyDog Chest Plate Harness for Dogs, Trixie Cat Laser Pointer","Aksesoris, Mainan","1, 2","25000, 25000","25000, 50000",Transfer
TX-20240512-001,2024-05-12,"Kong Puppy Teething Stick, Life Cat Pouch - Chicken Adult","Mainan, Makanan","10, 1","13000, 30000","130000, 30000",Transfer
TX-20240731-003,2024-07-31,"Life Cat Tofu - Mango, Life Cat Pouch - Kitten Tuna","Makanan, Makanan","1, 1","30000, 12000","30000, 12000",QRIS
TX-20240714-002,2024-07-14,Life Cat Can - Kitten Tuna,Makanan,9,4500,40500,QRIS
TX-20240804-004,2024-08-04,"Life Cat Can - Kitten Tuna, Life Cat Pouch - Salmon Adult, Life Cat Can - Tuna","Makanan, Makanan, Makanan","6, 4, 1","13000, 30000, 12000","78000, 120000, 12000",QRIS
TX-20240522-003,2024-05-22,"Life Cat Pouch - Kitten Salmon, Drontal Cat Dewormer","Makanan, Obat Hewan","9, 3","30000, 20000","270000, 60000",Tunai
TX-20241010-005,2024-10-10,"Life Cat Pouch - Chicken Adult, Trixie Cat Laser Pointer, Life Cat Can - Kitten Salmon","Makanan, Mainan, Makanan","10, 2, 6","12000, 30000, 4500","120000, 60000, 27000",QRIS
TX-20240603-004,2024-06-03,Life Cat Pouch - Chicken Adult,Makanan,1,30000,30000,QRIS
TX-20240618-006,2024-06-18,Frontline Plus Flea & Tick Treatment,Obat Hewan,10,4500,45000,QRIS
TX-20240203-003,2024-02-03,Life Cat Pouch - Chicken Tuna Adult,Makanan,3,20000,60000,Transfer
TX-20241117-003,2024-11-17,"Life Cat Pouch - Kitten Tuna, Trixie Cat Scratching Post, Kong Puppy Teething Stick","Makanan, Mainan, Mainan","8, 8, 7","12000, 25000, 25000","96000, 200000, 175000",QRIS
TX-20240413-005,2024-04-13,"Life Cat Pouch - Kitten Tuna, Life Cat Tofu - Mango","Makanan, Makanan","7, 8","12000, 4500","84000, 36000",Transfer
TX-20240310-004,2024-03-10,"Life Cat Pouch - Chicken Adult, Life Cat Pouch - Kitten Salmon, Kong Classic Dog Chew Toy","Makanan, Makanan, Mainan","2, 10, 7","20000, 12000, 30000","40000, 120000, 210000",Tunai
TX-20240817-003,2024-08-17,"Kong Puppy Teething Stick, Seresto Flea and Tick Collar for Dogs","Mainan, Obat Hewan","9, 6","13000, 13000","117000, 78000",QRIS
TX-20240903-003,2024-09-03,Seresto Flea and Tick Collar for Dogs,Obat Hewan,4,13000,52000,Tunai
TX-20240229-004,2024-02-29,"Life Cat Can - Chicken, EzyDog Chest Plate Harness for Dogs","Makanan, Aksesoris","2, 4","4500, 4500","9000, 18000",Transfer
TX-20240813-002,2024-08-13,Life Cat Pouch - Salmon Adult,Makanan,8,25000,200000,QRIS
TX-20240917-002,2024-09-17,"Trixie Cat Laser Pointer, Life Cat Pouch - Chicken Tuna Adult","Mainan, Makanan","10, 10","4500, 20000","45000, 200000",Transfer
TX-20240121-002,2024-01-21,"Life Cat Pouch - Chicken Adult, Kong Classic Dog Chew Toy, Life Cat Pouch Dus","Makanan, Mainan, Makanan","3, 9, 4","30000, 4500, 25000","90000, 40500, 100000",Transfer
TX-20241106-004,2024-11-06,"Beaphar Ear Cleaner for Dogs & Cats, Life Cat Can - Kitten Tuna","Obat Hewan, Makanan","2, 8","20000, 4500","40000, 36000",Tunai
TX-20240308-004,2024-03-08,"Life Cat Pouch Dus, Life Cat Pouch - Kitten Chicken","Makanan, Makanan","1, 3","13000, 20000","13000, 60000",QRIS
TX-20240620-004,2024-06-20,"Life Cat Can - Kitten Salmon, Life Cat Pouch - Chicken Tuna Adult, Life Cat Tofu - Macha","Makanan, Makanan, Makanan","9, 7, 2","4500, 13000, 12000","40500, 91000, 24000",QRIS
TX-20240119-004,2024-01-19,Life Cat Pouch Dus,Makanan,4,12000,48000,QRIS
TX-20241112-003,2024-11-12,"Life Cat Can - Kitten Salmon, Life Cat Tofu - Mango, Life Cat Pouch - Kitten Salmon","Makanan, Makanan, Makanan","3, 4, 9","4500, 12000, 20000","13500, 48000, 180000",Tunai
TX-20240622-005,2024-06-22,"Life Cat Can - Kitten Salmon, Life Cat Tofu - Mango, Trixie Cat Laser Pointer","Makanan, Makanan, Mainan","3, 7, 1","30000, 4500, 12000","90000, 31500, 12000",Transfer
TX-20241010-006,2024-10-10,EzyDog Chest Plate Harness for Dogs,Aksesoris,2,13000,26000,QRIS
TX-20240229-005,2024-02-29,Nutri-Vet Multivitamin Chewable,Obat Hewan,9,12000,108000,Transfer
TX-20240701-002,2024-07-01,Trixie Cat Scratching Post,Mainan,3,30000,90000,Tunai
TX-20241012-003,2024-10-12,"Trixie Cat Tunnel, Life Cat Pouch - Chicken Tuna Adult, Seresto Flea and Tick Collar for Dogs","Mainan, Makanan, Obat Hewan","1, 1, 4","25000, 12000, 20000","25000, 12000, 80000",Tunai
TX-20240809-003,2024-08-09,"Life Cat Pouch - Chicken Tuna Adult, EzyDog Chest Plate Harness for Dogs, Nutri-Vet Multivitamin Chewable","Makanan, Aksesoris, Obat Hewan","8, 9, 5","4500, 30000, 13000","36000, 270000, 65000",Transfer
TX-20240221-003,2024-02-21,Trixie Cat Laser Pointer,Mainan,7,20000,140000,Transfer
TX-20240501-003,2024-05-01,"Life Cat Tofu - Macha, Life Cat Pouch - Kitten Salmon","Makanan, Makanan","6, 8","25000, 25000","150000, 200000",Tunai
TX-20240717-001,2024-07-17,Life Cat Can - Kitten Salmon,Makanan,4,30000,120000,Tunai
TX-20240604-004,2024-06-04,"Frontline Plus Flea & Tick Treatment, Kong Puppy Teething Stick, Drontal Cat Dewormer","Obat Hewan, Mainan, Obat Hewan","4, 6, 3","4500, 12000, 12000","18000, 72000, 36000",QRIS
TX-20241202-002,2024-12-02,Kong Puppy Teething Stick,Mainan,9,4500,40500,Tunai
TX-20240424-004,2024-04-24,Trixie Cat Scratching Post,Mainan,2,25000,50000,Transfer
TX-20240628-004,2024-06-28,"Nutri-Vet Multivitamin Chewable, Life Cat Pouch - Kitten Salmon","Obat Hewan, Makanan","6, 6","13000, 4500","78000, 27000",Transfer
TX-20240612-005,2024-06-12,"Life Cat Pouch - Kitten Chicken, Drontal Cat Dewormer, Kong Puppy Teething Stick","Makanan, Obat Hewan, Mainan","8, 3, 3","4500, 30000, 20000","36000, 90000, 60000",Transfer
TX-20240807-004,2024-08-07,Trixie Cat Laser Pointer,Mainan,9,20000,180000,QRIS
TX-20241104-004,2024-11-04,"Life Cat Can - Tuna, Beaphar Ear Cleaner for Dogs & Cats","Makanan, Obat Hewan","9, 4","12000, 13000","108000, 52000",QRIS
TX-20240411-003,2024-04-11,Life Cat Tofu - Mango,Makanan,9,12000,108000,QRIS
TX-20241018-005,2024-10-18,Life Cat Pouch - Chicken Tuna Adult,Makanan,10,25000,250000,Transfer
TX-20240917-003,2024-09-17,"Life Cat Can - Kitten Tuna, Drontal Cat Dewormer","Makanan, Obat Hewan","7, 5","12000, 13000","84000, 65000",Tunai
TX-20240707-003,2024-07-07,"Life Cat Pouch - Chicken Adult, Trixie Cat Scratching Post","Makanan, Mainan","3, 2","12000, 4500","36000, 9000",Transfer
TX-20240901-007,2024-09-01,"Rogz Utility Dog Leash - Medium, EzyDog Chest Plate Harness for Dogs","Aksesoris, Aksesoris","6, 10","25000, 4500","150000, 45000",Transfer
TX-20240712-003,2024-07-12,"Life Cat Pouch - Salmon Adult, Trixie Cat Tunnel","Makanan, Mainan","8, 2","25000, 25000","200000, 50000",QRIS
TX-20240715-008,2024-07-15,"Seresto Flea and Tick Collar for Dogs, Trixie Cat Scratching Post, Drontal Cat Dewormer","Obat Hewan, Mainan, Obat Hewan","9, 8, 8","4500, 4500, 25000","40500, 36000, 200000",Tunai
TX-20240301-003,2024-03-01,Life Cat Pouch - Chicken Adult,Makanan,9,12000,108000,QRIS
TX-20240708-003,2024-07-08,"Drontal Cat Dewormer, Life Cat Can - Tuna","Obat Hewan, Makanan","1, 9","25000, 25000","25000, 225000",QRIS
TX-20240525-003,2024-05-25,"Trixie Cat Scratching Post, Life Cat Can - Chicken, Nutri-Vet Multivitamin Chewable","Mainan, Makanan, Obat Hewan","6, 7, 7","13000, 4500, 4500","78000, 31500, 31500",Transfer
TX-20240301-004,2024-03-01,"Kong Puppy Teething Stick, Life Cat Can - Tuna","Mainan, Makanan","9, 9","4500, 30000","40500, 270000",QRIS
TX-20240901-008,2024-09-01,Life Cat Pouch - Chicken Tuna Adult,Makanan,5,25000,125000,Transfer
TX-20241021-005,2024-10-21,"Life Cat Pouch - Kitten Chicken, Rogz Utility Dog Leash - Medium, Life Cat Pouch - Salmon Adult","Makanan, Aksesoris, Makanan","7, 8, 10","30000, 12000, 13000","210000, 96000, 130000",QRIS
TX-20240418-002,2024-04-18,"Life Cat Pouch - Kitten Salmon, Rogz Utility Dog Leash - Medium, Trixie Cat Tunnel","Makanan, Aksesoris, Mainan","2, 6, 4","12000, 20000, 12000","24000, 120000, 48000",Transfer
TX-20240503-003,2024-05-03,Life Cat Pouch - Kitten Tuna,Makanan,2,4500,9000,Tunai
TX-20241205-001,2024-12-05,"Trixie Cat Tunnel, Life Cat Can - Tuna","Mainan, Makanan","9, 6","13000, 4500","117000, 27000",Transfer
TX-20240921-007,2024-09-21,Rogz Utility Dog Leash - Medium,Aksesoris,5,25000,125000,Transfer
