id_transaksi,tanggal_transaksi,jumlah_terjual,produk1,kategori1,harga1,produk2,kategori2,harga2,produk3,kategori3,harga3,produk4,kategori4,harga4,total_harga,metode_pembayaran
GYNpe7K5,2024-03-09,5,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,19435,Cash
Qoip5TlJ,2024-11-07,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Ikan Gupi,Makanan Ikan,35000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,116833,Cash
yDuQ56Vz,2024-09-08,2,Makanan Anjing Purina,Makanan Anjing,50000,Hiasan Aquarium,Aksesoris Ikan,15000,,,,,,,65000,Cash
mk0LCVnF,2024-02-21,3,Life Cat Pouch Dus,Makanan Kucing,108000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,218286,Cash
0lxUwJjJ,2024-07-01,5,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Hiasan Aquarium,Aksesoris Ikan,15000.0,,,,23953,Cash
GtKYhUZb,2024-06-28,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,15435,Debit Card
4R2j4qyf,2024-08-27,2,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,91000,Debit Card
OUHE6L8o,2024-04-12,5,Makanan Anjing Purina,Makanan Anjing,50000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,85000,Cash
eYStJ3P2,2024-05-20,5,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,24435,Cash
YRCOmZmX,2024-12-19,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,143000,Credit Card
MZTNK9df,2024-09-27,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,139000,Cash
xuST6jqa,2024-03-18,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,72268,Cash
Ringig1d,2024-06-13,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,24024,Debit Card
suLdLq7N,2024-10-18,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,Cash
9Jfa7EEo,2024-06-29,4,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,27435,Credit Card
GY9aTUGy,2024-11-24,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000,,,,,,,100833,Debit Card
ao2Zcg9N,2024-01-01,5,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Tofu - Mango,Makanan Kucing,55833.0,187857,Cash
ZsWnJK0x,2024-04-05,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,116888,Debit Card
4laIydED,2024-08-25,1,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,32000,Cash
9qakb11t,2024-08-12,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,28459,Debit Card
qHRSUHmW,2024-12-16,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,120000,Cash
ZllkWbR2,2024-12-18,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,79703,Cash
20fTaL0a,2024-10-06,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,32912,Debit Card
Q911GveI,2024-09-16,1,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,89703,Credit Card
OCrLvNqT,2024-08-29,1,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,195833,Debit Card
QLxe3Xgk,2024-05-15,3,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,,,,,,,49435,Credit Card
d9OOJWBu,2024-03-18,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,47000,Credit Card
vPbJqPlM,2024-04-17,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,87833,Cash
cYJQpGLf,2024-06-06,1,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,162500,Cash
kgO06p2B,2024-12-08,5,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,8888,Cash
OW2WIrTl,2024-10-11,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Hiasan Aquarium,Aksesoris Ikan,15000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,147435,Credit Card
5jkRhHhS,2024-10-31,2,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,,,,162453,Credit Card
Zhepu3nV,2024-01-16,3,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Ikan Gupi,Makanan Ikan,35000.0,,,,59000,Credit Card
M9kkOQjD,2024-03-08,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,33870,Debit Card
dKSQ1kkx,2024-06-29,4,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,181666,Cash
dReVk1DQ,2024-12-31,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,58888,Debit Card
lZ2fqwsk,2024-01-24,4,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,95000,Debit Card
Mpw50rqn,2024-01-23,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,75703,Cash
2ugyavAG,2024-01-04,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,51459,Debit Card
5H4ytxFZ,2024-01-11,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,127833,Cash
NrhKQ2hg,2024-01-22,5,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,80500,Credit Card
WaNvX8rk,2024-09-30,4,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,163833,Credit Card
k358hiSi,2024-02-21,2,Makanan Kucing Whiskas,Makanan Kucing,45000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,90000,Credit Card
3wZAa37n,2024-08-12,1,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,,,,72286,Credit Card
kfyWnyRr,2024-06-13,2,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Pouch Dus,Makanan Kucing,108000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,179268,Cash
shDzejnh,2024-09-13,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,83935,Cash
FCDDgTnl,2024-10-01,5,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,45000,Debit Card
cWWJqck0,2024-12-16,4,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,147435,Debit Card
NQvCOYrD,2024-03-05,3,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch Dus,Makanan Kucing,108000.0,Makanan Anjing Purina,Makanan Anjing,50000.0,174453,Debit Card
7MhblW51,2024-01-28,2,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,39435,Debit Card
f369shDF,2024-08-12,1,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,95000,Cash
zrVvcAoi,2024-02-08,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,54888,Debit Card
yi5vVodl,2024-12-31,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,73435,Credit Card
Vo4ReOpi,2024-09-17,3,Mainan Anjing Kong,Mainan Anjing,20000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,70435,Credit Card
rBOfKCvI,2024-10-24,2,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,,,,,,,24000,Debit Card
gGQ2Z9vj,2024-05-03,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,66459,Debit Card
jZlGIIrQ,2024-08-10,2,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,8870,Credit Card
PSjAeKMM,2024-05-03,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,124435,Cash
eGYbR0Vd,2024-04-05,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Mango,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,,,,80268,Cash
y2udwZ49,2024-08-15,2,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,19435,Debit Card
0VNA8E5W,2024-02-01,5,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,24024,Cash
f3fGRYDR,2024-07-18,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Makanan Ikan Gupi,Makanan Ikan,35000.0,96435,Cash
KvAjsfq4,2024-01-22,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,,,,110268,Cash
hSSD58ND,2024-07-21,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Can - Tuna,Makanan Kucing,11000,,,,,,,15435,Cash
sml0co3B,2024-12-05,1,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Tofu - Macha,Makanan Kucing,55833.0,124857,Cash
WeNlewrh,2024-12-27,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,105833,Credit Card
6r8Z7emY,2024-07-20,4,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,,,,,,,67833,Credit Card
3rytcWAM,2024-05-31,5,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,62000,Debit Card
EU2RRjnv,2024-03-22,3,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Makanan Ikan Gupi,Makanan Ikan,35000,,,,,,,39435,Cash
rZjZaHuC,2024-01-22,4,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,61000,Debit Card
neQf1wKE,2024-04-05,1,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Hiasan Aquarium,Aksesoris Ikan,15000.0,112000,Debit Card
HdlywEZl,2024-09-06,4,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,61435,Debit Card
w6zIPcr3,2024-12-28,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Mainan Kucing ScratchPad,Mainan Kucing,25000.0,,,,33888,Debit Card
hygJMudR,2024-09-07,4,Makanan Ikan Gupi,Makanan Ikan,35000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,58870,Debit Card
DEaHwiJw,2024-11-21,5,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,20870,Debit Card
itcbjYLl,2024-11-25,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Mainan Kucing ScratchPad,Mainan Kucing,25000,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,87024,Credit Card
EvtczrAa,2024-02-13,1,Makanan Kucing Whiskas,Makanan Kucing,45000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,72000,Debit Card
q7Gy13mj,2024-07-27,1,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,87292,Debit Card
E0AJ2ye5,2024-12-11,2,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Makanan Kucing Whiskas,Makanan Kucing,45000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,124857,Credit Card
8GNZR88q,2024-09-01,2,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Mango,Makanan Kucing,55833,,,,,,,60333,Cash
sa0RRGLw,2024-11-22,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,29435,Credit Card
SrJFHZ5M,2024-11-08,3,Mainan Anjing Kong,Mainan Anjing,20000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,69024,Debit Card
Xqa4IZdu,2024-06-09,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,,,,,,,60268,Debit Card
8gUpg2DC,2024-12-20,2,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,,,,,,,8935,Credit Card
8rxlBhs2,2024-02-03,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Can - Tuna,Makanan Kucing,11000.0,42459,Cash
PmBVdHxE,2024-11-12,3,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,,,,28524,Debit Card
3kCBKScx,2024-10-05,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,37000,Credit Card
mTijABFH,2024-04-15,3,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,70870,Debit Card
XWGt7BQJ,2024-12-22,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,,,,116888,Debit Card
hrs9lJMn,2024-02-12,2,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,16435,Credit Card
fryOxzOT,2024-09-24,4,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,40959,Debit Card
PMJobyyN,2024-03-22,2,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Can - Tuna,Makanan Kucing,11000.0,,,,35024,Credit Card
Ncty7lb1,2024-06-07,3,Makanan Ikan Gupi,Makanan Ikan,35000,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,142000,Debit Card
2Kh8J291,2024-12-03,5,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,,,,,,,60286,Debit Card
u9ZrY1f1,2024-05-16,1,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,127888,Debit Card
SBPF7LuP,2024-03-29,1,Makanan Ikan Gupi,Makanan Ikan,35000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,72000,Credit Card
GZTpICQ2,2024-07-18,3,Life Cat Can - Tuna,Makanan Kucing,11000,Hiasan Aquarium,Aksesoris Ikan,15000,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,,,,30500,Credit Card
le6UHxnH,2024-04-22,2,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Kucing ScratchPad,Mainan Kucing,25000,,,,,,,36000,Debit Card
fLcx3LN1,2024-01-05,3,Life Cat Tofu - Mango,Makanan Kucing,55833,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Makanan Anjing Purina,Makanan Anjing,50000.0,,,,117857,Cash
GjjgdYZD,2024-11-30,5,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Hiasan Aquarium,Aksesoris Ikan,15000,Makanan Anjing Purina,Makanan Anjing,50000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,89024,Debit Card
4k1rsw6D,2024-10-11,2,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,147453,Credit Card
ui7TApqK,2024-04-20,1,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,60435,Cash
FGjsec5b,2024-10-15,4,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,,,,61500,Debit Card
ztzitzlt,2024-07-08,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,,,,,,,60268,Debit Card
jbEB8PQP,2024-09-20,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,180292,Debit Card
uLtSdIcR,2024-07-07,1,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Tofu - Macha,Makanan Kucing,55833.0,,,,64768,Credit Card
S88lD5lz,2024-09-30,4,Life Cat Pouch - Chicken adult,Makanan Kucing,4435,Mainan Anjing Kong,Mainan Anjing,20000,,,,,,,24435,Cash
KCFpS83D,2024-01-26,4,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000.0,,,,164000,Credit Card
aVj8nCqf,2024-01-20,4,Makanan Kucing Whiskas,Makanan Kucing,45000,Life Cat Pouch Dus,Makanan Kucing,108000,,,,,,,153000,Credit Card
w09l0bdq,2024-10-20,4,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Makanan Anjing Purina,Makanan Anjing,50000,,,,,,,54435,Cash
QkFeWOoL,2024-02-01,4,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833.0,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,193286,Cash
8WakCRT7,2024-03-31,3,Life Cat Tofu - Macha,Makanan Kucing,55833,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500,Life Cat Pouch - Kitten Chicken,Makanan Kucing,4435.0,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,76768,Credit Card
DUbgkfYo,2024-05-24,3,Life Cat Can - Tuna,Makanan Kucing,11000,Makanan Ikan Gupi,Makanan Ikan,35000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000.0,Mainan Anjing Kong,Mainan Anjing,20000.0,78000,Cash
fGBF1HT2,2024-03-15,5,Mainan Kucing ScratchPad,Mainan Kucing,25000,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,,,,,,,29435,Credit Card
AkQqlaAt,2024-09-26,1,Makanan Anjing Purina,Makanan Anjing,50000,Mainan Kucing ScratchPad,Mainan Kucing,25000,Hiasan Aquarium,Aksesoris Ikan,15000.0,Life Cat Can - Kitten Salmon,Makanan Kucing,12024.0,102024,Credit Card
YgK0HtQz,2024-05-26,3,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Tuna,Makanan Kucing,12000,Life Cat Tofu - Mango,Makanan Kucing,55833.0,,,,78833,Debit Card
lrJP69Yt,2024-07-29,3,Life Cat Pouch - Kitten Tuna,Makanan Kucing,4435,Life Cat Tofu - Macha,Makanan Kucing,55833,Makanan Kucing Whiskas,Makanan Kucing,45000.0,,,,105268,Credit Card
SyyZ4BUE,2024-02-12,2,Life Cat Pouch Dus,Makanan Kucing,108000,Life Cat Tofu - Macha,Makanan Kucing,55833,Mainan Anjing Kong,Mainan Anjing,20000.0,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,195833,Credit Card
kiRtlTMM,2024-02-03,2,Life Cat Can - Tuna,Makanan Kucing,11000,Mainan Anjing Kong,Mainan Anjing,20000,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000.0,Life Cat Pouch - Chicken Tuna Adult,Makanan Kucing,4500.0,47500,Cash
7OWrDCr8,2024-11-09,4,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,Life Cat Can - Chicken & Salmon,Makanan Kucing,12000,Life Cat Pouch - Salmon Adult,Makanan Kucing,4453.0,Makanan Anjing Purina,Makanan Anjing,50000.0,78477,Cash
cmWXOt8O,2024-06-13,5,Life Cat Can - Tuna,Makanan Kucing,11000,Life Cat Can - Kitten Salmon,Makanan Kucing,12024,,,,,,,23024,Cash
rWuMmuzR,2024-01-15,5,Life Cat Tofu - Mango,Makanan Kucing,55833,Makanan Anjing Purina,Makanan Anjing,50000,Life Cat Pouch - Chicken adult,Makanan Kucing,4435.0,Makanan Kucing Whiskas,Makanan Kucing,45000.0,155268,Credit Card
